work_key,title,authors,subjects,first_publish_year,cover_url,main_author,clean_subjects
/works/OL80609W,Du contrat social,Jean-Jacques Rousseau,"Peace, The State, Science politique, Economics, Early works to 1800, Fiction, Social contract, Civilization, Ciencias políticas, Political science, Obras anteriores a 1800, Contrato social, Classic Literature, Contrat social, Rousseau, Jean Jacques, 1712-1778, Political sciene, Political science, early works to 1800, Philosophy, french, Political sociology, Liberty",1762,https://covers.openlibrary.org/b/id/6581958-L.jpg,Jean-Jacques Rousseau,"peace, the state, science politique"
/works/OL98174W,Jenseits von Gut und Böse,Friedrich Nietzsche,"Ethics, Philosophy, Translations into English, Good and evil., German Philosophy, Asceticism, Good and evil, Nonfiction, open_syllabus_project, Continental european drama (dramatic works by one author), Philosophy, German, Morale, Philosophie, Ethics (philosophy), History & Surveys, Modern, Good & evil, Modern Philosophy",1885,https://covers.openlibrary.org/b/id/8245356-L.jpg,Friedrich Nietzsche,"ethics, philosophy, translations into english"
/works/OL503589W,Niebla,Miguel de Unamuno,"Spanish language, Readers, Fiction, Niebla (Unamuno, Miguel de), Fiction, general, NOVELAS ESPAN OLAS, NOVELAS ESPAÑOLAS, Unrequited love, Spain, fiction, Fiction, historical, Europe, fiction, Unrequited love -- Spain -- Fiction, Unamuno, miguel de, 1864-1936, Chronology, Pictorial works, Philosophy",1914,https://covers.openlibrary.org/b/id/147489-L.jpg,Miguel de Unamuno,"spanish language, readers, fiction"
/works/OL14866824W,Der Zauberberg,Thomas Mann,"Fiction, Sanatoriums, German fiction, Translations into English, Philosophy, Civilization, Special Hospitals, Fictional Works, Tuberculosis, Continental european fiction (fictional works by one author), Fiction, coming of age, Germany, fiction, Fiction, general, Literature, Ficción, Sanatorios, German language materials, Criticism and interpretation, Health Resorts",1924,https://covers.openlibrary.org/b/id/2056242-L.jpg,Thomas Mann,"fiction, sanatoriums, german fiction"
/works/OL69382W,Essays,Francis Bacon,"Aphorisms and apothegms, Classical Mythology, Early works to 1800, English essays, Good and evil, Logic, Methodology, Modern Philosophy, Renaissance Philosophy, Science, Translations into French, Translations into Italian, Translations into Latin (Medieval and Modern Latin), Utopias, Early modern, Philosophy, English literature, Fiction, Essays, Essays (single author)",1618,https://covers.openlibrary.org/b/id/8236351-L.jpg,Francis Bacon,"aphorisms and apothegms, classical mythology, early works to 1800"
/works/OL4095472W,"Familiar quotations; a collection of passages, phrases, and proverbs traced to their sources in ancient and modern literature",John Bartlett,"English Quotations, Quotations, Aphorisms and apothegms, American Quotations, Nonfiction, Reference, Literature, Citations, Citations anglaises, Aphorisms and Proverbs, Engels, Zitatensammlung, Quotations,, DICTIONARY, Philosophy, English language, English literature, Reference Books, Technique, Painting",1855,https://covers.openlibrary.org/b/id/4991649-L.jpg,John Bartlett,"english quotations, quotations, aphorisms and apothegms"
/works/OL21456413W,Prince,Niccolò Machiavelli,"Political science, philosophy, Political ethics, Political leadership, Political science, early works to 1800, Political science, Philosophy, Republicanism, Early works to 1800",1998,https://covers.openlibrary.org/b/id/13345917-L.jpg,Niccolò Machiavelli,"political science, philosophy, political ethics"
/works/OL80613W,Emile or Education,"Jean-Jacques Rousseau, Barbara Foxley, William Harold Wayne","Education, Early works to 1800, Education, early works to 1800, Collections, Philosophy, Classic Literature, Essays, Fiction, Nonfiction, Éducation, Ouvrages avant 1800, ÂEducation, Philosophy, french, Periodicals, History, Education--early works to 1800, Lb512 .e5 1979",1762,https://covers.openlibrary.org/b/id/989104-L.jpg,Jean-Jacques Rousseau,"education, early works to 1800, collections"
/works/OL1063267W,How to Win Friends and Influence People,Dale Carnegie,"Succès, Psychologie appliquée, Psychologie applique e., Applied Psychology, Succe  s., Success, Conduct of life, Persuasion (Psychology), Leadership, Interpersonal relations, Interpersonal communication, Éxito, Conducta (Ética), Cheng gong fa, Ren ji guan xi, Xiu shen, Succes, Psychologie appliquee, Relations humaines, Tong su du wu",1913,https://covers.openlibrary.org/b/id/13314878-L.jpg,Dale Carnegie,"succès, psychologie appliquée, psychologie applique e."
/works/OL280577W,Principles of internal medicine,"Tinsley Randolph Harrison, Kurt J. Isselbacher, Eugene Braunwald, T. R. Harrison, Robert G. Petersdorf, Joseph B. Martin, Annie Ernaux, Marc Marie, Alison L. Strayer, Anthony S. Fauci, Jean D. Wilson MD, Dennis L. Kasper, Stephen L. Hauser, Dan L. Longo, J. Larry Jameson, Joseph Loscalzo, Richard M. Stone, Stephen Hauser, Jean D. Wilson, Richard K. Root, J. Jameson, Cynthia Brown, Charles M. Wiener, Robert Groysman, Groysman","Internal medicine, Internal medicine,, Medicine, Practice, Handbooks, manuals, Interne geneeskunde, Innere Medizin, Einführung, Handbooks, medical textbook, Examination questions, Examinations, questions, Reference, Information and Interdisciplinary Subjects, Reference, Medical / Nursing, Medecine interne, Examens, questions, Mdecine interne, Philosophy, Photographic Images",1950,https://covers.openlibrary.org/b/id/4945297-L.jpg,Tinsley Randolph Harrison,"internal medicine, , medicine"
/works/OL51938W,Πρωταγόρας,Πλάτων,"Sophists (Greek philosophy), Philosophy, ancient, Plato, Early works to 1800, Ethics, Philosophy, Virtue, Fiction (fictional works by one author), Sophistes grecs, Ancient Philosophy, Platonists, E tica poli tica, Filosofi a., Filosofi a poli tica, Socrates",1828,https://covers.openlibrary.org/b/id/14400094-L.jpg,Πλάτων,"sophists (greek philosophy), philosophy, ancient"
/works/OL51823W,Τίμαιος,Πλάτων,"Metaphysics, Early works to 1800, Cosmology, Ancient Philosophy, Philosophy, ancient, Ancient Cosmology, Philosophy, Cosmology, ancient, Political science, General, Cosmology--early works to 1800, B387.a5 k25 2001, 113, Commentaries",1520,https://covers.openlibrary.org/b/id/14406434-L.jpg,Πλάτων,"metaphysics, early works to 1800, cosmology"
/works/OL1151518W,Discours de la méthode,René Descartes,"Methodology, Science, Modern Philosophy, Early works to 1800, Méthodologie, Sciences, Refraction, Meteors, Geometry, First philosophy, Method (philosophical), Metodología, French Philosophy, Theory of Knowledge, Metaphysics, Meteorology, Optique, Ciencia, French language, Philosophy",1644,https://covers.openlibrary.org/b/id/8236442-L.jpg,René Descartes,"methodology, science, modern philosophy"
/works/OL51854W,Θεαίτητος,Πλάτων,"Theory of Knowledge, Ancient Philosophy, Early works to 1800, Collected works, Philosophy, Classic Literature, Fiction, Knowledge, theory of, Epistemology, Fluid dynamic measurement, Congresses",1861,https://covers.openlibrary.org/b/id/14400092-L.jpg,Πλάτων,"theory of knowledge, ancient philosophy, early works to 1800"
/works/OL93547W,Philosophical essays concerning human understanding,David Hume,"Theory of Knowledge, Ethics, Early works to 1800, English Philosophy, Conocimiento, teoría del, Ouvrages avant 1800, Philosophy, Anthropologie philosophique, Anthropology, Kennistheorie, Theorie de la Connaissance, Knowledge, theory of, Connaissance, Théorie de la, Ética, Filosofía, Teoría del conocimiento, Théorie de la connaissance, Philosophy and religion, Free will and determinism, Morale",1900,https://covers.openlibrary.org/b/id/314112-L.jpg,David Hume,"theory of knowledge, ethics, early works to 1800"
/works/OL99844W,Kritik der reinen Vernunft,Immanuel Kant,"Reason, Causation, Theory of Knowledge, Philosophy, Early works to 1800, History, Sociology of Knowledge, Raison, Collected works, Systems and collected works, Causalité, Systems and coll. works, Connaissance, Théorie de la, Analysis (Philosophy), Long Now Manual for Civilization, Knowledge, Causalite, Theorie de la Connaissance, Knowledge, theory of, Philosophie",1781,https://covers.openlibrary.org/b/id/1994279-L.jpg,Immanuel Kant,"reason, causation, theory of knowledge"
/works/OL7095112W,The book of tea,Okakura Kakuzo,"Japanese tea ceremony, Social life and customs, Tea, Philosophy, Chadō, Fiction, Cooking & Food, New Age, Classic Literature, Nonfiction, Manners and customs, Theeceremonie, Japan, social life and customs, Eastern, Culture traditionnelle, Philosophie, Thé, Cérémonie japonaise du thé, Cérémonie du thé, Mœurs et coutumes",1900,https://covers.openlibrary.org/b/id/8245415-L.jpg,Okakura Kakuzo,"japanese tea ceremony, social life and customs, tea"
/works/OL51940W,Μένων,Πλάτων,"Early works to 1800, Virtue, Socrates, Virtue and virtues, Plato, Et les vertus, Vertus, Philosophy, Ancient Philosophy, Virtue--early works to 1800, B377.a5 s4513 1985, 170, Idea (philosophy), Classic literature, Fiction, Love, Meno (plato), Social, Ethics & moral philosophy, Literary collections",1869,https://covers.openlibrary.org/b/id/14400095-L.jpg,Πλάτων,"early works to 1800, virtue, socrates"
/works/OL61825W,The Coming Race,"Edward Bulwer Lytton, Baron Lytton","Underground areas, Subterranean civilization in fiction, Utopias, Subterranean Civilization, Fiction, Utopias in fiction, Underground areas in fiction, Pausanias, in fiction, Fiction, historical, general, Fiction, science fiction, general, Nonfiction, Philosophy, British and irish fiction (fictional works by one author), Milton, john, 1608-1674, Occultism",1871,https://covers.openlibrary.org/b/id/2751882-L.jpg,Edward Bulwer Lytton,"underground areas, subterranean civilization in fiction, utopias"
/works/OL1230631W,La Chute,Albert Camus,"Conscience, Continental european fiction (fictional works by one author), Existentialism, Fiction, psychological, French fiction, French language, French literature, Legal stories, literary fiction, nobel prize winner, Novela francesa, Philosophy, Romance literature, Social ethics, Translations into English, Fiction, psychological, La chute (Camus), Readers, Existentialisme",1917,https://covers.openlibrary.org/b/id/8296477-L.jpg,Albert Camus,"conscience, continental european fiction (fictional works by one author), existentialism"
/works/OL76348W,The Defendant,Gilbert Keith Chesterton,"Essays, History, Nonfiction, English essays, British and irish fiction (fictional works by one author), Essays (single author), Philosophy, English literature, English Authors, American Short stories, Fiction, mystery & detective, short stories, Literature, history and criticism",1901,https://covers.openlibrary.org/b/id/8241428-L.jpg,Gilbert Keith Chesterton,"essays, history, nonfiction"
/works/OL3392002W,Der Untergang des Abendlandes,"Oswald Spengler, Charles Francis Atkinson, Dr. David G. Payne, Charles F. Atkinson, Manuel García Morente","Civilization, History, Philosophy, Kulturphilosophie, Weltgeschichte, Europa, Geschichte, Civilization, history, Histoire, Civilisation, Civilization -- History, Civilization, western, history, Civilisation ancienne, Germany, history, Philosophy, modern",1918,https://covers.openlibrary.org/b/id/4112807-L.jpg,Oswald Spengler,"civilization, history, philosophy"
/works/OL1336695W,Culture and anarchy; an essay in political and social criticism,"Matthew Arnold, Matthew Arnold, M Arnold, Matthew (Edited with an Introduction By J. Dover Wilson) Arnold, George Saintsbury, George William Erskine Russell, Marciano Guerrero","Social conditions, Culture, open_syllabus_project, Kulturkritik, Maatschappijkritiek, Conditions sociales, Cultuur, Great britain, social conditions, Great Britain -- Social conditions -- 19th century, Nonfiction, Philosophy",1869,https://covers.openlibrary.org/b/id/8242946-L.jpg,Matthew Arnold,"social conditions, culture, open_syllabus_project"
/works/OL28571W,Darkwater; voices from within the veil,W. E. B. Du Bois,"Race relations, African Americans, Inner cities, September 11 Terrorist Attacks, 2001, Brownstone buildings, Influence, Fiction, Musicians, Young men, Eccentrics and eccentricities, Squatters, United states, race relations, United states, history, World history, United States -- Race relations, Nonfiction, Philosophy",1920,https://covers.openlibrary.org/b/id/5597371-L.jpg,W. E. B. Du Bois,"race relations, african americans, inner cities"
/works/OL1068184W,Principles of Political Economy,John Stuart Mill,"Economics, Classical school of economics, Socialism, Money, Social sciences, philosophy, Philosophy, Social sciences, Outlines, syllabi, Économie politique",1848,https://covers.openlibrary.org/b/id/862387-L.jpg,John Stuart Mill,"economics, classical school of economics, socialism"
/works/OL62250W,Essays,Ralph Waldo Emerson,"Conduct of life, American essays, Nature, Emerson, ralph waldo, 1803-1882, Essays (single author), Philosophy",1800,https://covers.openlibrary.org/b/id/8235340-L.jpg,Ralph Waldo Emerson,"conduct of life, american essays, nature"
/works/OL1331984W,Sozialgeschichte der Kunst und Literatur,"Arnold Hauser, S. Godman, Harris, Jonathan, Jonathan Harris","Art and society, History, Literature, Art, History and criticism, Arts and society, Kunstsociologie, Historiography, Psychology, Philosophy, Arte (Historia), Arts, Social history, medieval, 500-1500, Art, history, Art, modern, Arts et société, Modern Art, Art, rococo, Art, greek, Art, roman",1951,https://covers.openlibrary.org/b/id/8388010-L.jpg,Arnold Hauser,"art and society, history, literature"
/works/OL503529W,Del sentimiento trágico de la vida en los hombres y en los pueblos,"Miguel de Unamuno, J. E. Crawford Flitch, Miguel de Unamuno, Kenneth L. Patton","Immortality, Christianity, Faith and reason, The Tragic, Pessimism, Philosophy and religion, Immortality (Philosophy), Immortalité, Philosophie et religion, Pessimisme, Spanish language books, Religious aspects of The tragic, Pesimismo, Filosofía y religión, Unamuno, miguel de, 1864-1936, Translations into English, Tragic, the, Fiction, general, Philosophy, Jewish-Arab relations",1900,https://covers.openlibrary.org/b/id/5620455-L.jpg,Miguel de Unamuno,"immortality, christianity, faith and reason"
/works/OL76664W,L'Évolution créatrice,"Henri Bergson, CHAILLAND, Éditions CdBF","Evolution, Life, Metaphysics, Life (Biology), Religious aspects, Religious aspects of Evolution, Science, Évolution, Religious aspects of Science, Métaphysique, Vie, Philosophy, Biological Evolution, Philosophische Anthropologie, Evolutie, French Philosophy, Nature, Nonfiction, Life.00, Życie",1907,https://covers.openlibrary.org/b/id/6774245-L.jpg,Henri Bergson,"evolution, life, metaphysics"
/works/OL20156281W,The Kybalion,Three Initiates,"Psychology, Philosophy, Spirituality, Occultism, Hermetism, Occultisme, Hermétisme, Occult sciences",1912,https://covers.openlibrary.org/b/id/8801364-L.jpg,Three Initiates,"psychology, philosophy, spirituality"
/works/OL76474W,The Everlasting Man,Gilbert Keith Chesterton,"Religion, Apologetic works, Catholic Church, Christianity and other religions, Catholic church, apologetic works, Philosophy, Apologetics, Discipling (christianity), Jesus christ, Large type books, World history, Catholic Church -- Apologetic works, Nonfiction, Spirituality, Human beings, Christianity, Religia, Chrześcijaństwo, Wiara",1925,https://covers.openlibrary.org/b/id/1258023-L.jpg,Gilbert Keith Chesterton,"religion, apologetic works, catholic church"
/works/OL453554W,De l'esprit des lois,Charles-Louis de Secondat baron de La Brède et de Montesquieu,"Derecho, Filosofía, Jurisprudence, great_books_of_the_western_world, Ciencias políticas, State, The, Jurisprudencía, Philosophy, The State, État, Political science, Law, Estado, Philosophie, Evolution, Law (Philosophy), Science politique, Early works to 1800, Droit, State, The. 0",1748,https://covers.openlibrary.org/b/id/8237657-L.jpg,Charles-Louis de Secondat baron de La Brède et de Montesquieu,"derecho, filosofía, jurisprudence"
/works/OL1108523W,A Study of History,"Arnold J. Toynbee, D.C Somervell","Civilization, Philosophy, History, Maps, Historical geography, Civilisation, Histoire, Géographie historique, Atlas, Conscience historique, Philosophie, Cultuurgeschiedenis, Geschiedfilosofie, Historiography, History, philosophy, universal, Cartes, Histoire universelle, Histoire (discipline), Geschichtsphilosophie",1900,https://covers.openlibrary.org/b/id/121255-L.jpg,Arnold J. Toynbee,"civilization, philosophy, history"
/works/OL1393130W,De consolatione philosophiae,Boethius,"Incunabula, God, Miniature books, Medieval Education, Specimens, Medieval Philosophy, Good and evil, Theodicy, Philosophy, Medieval and modern Latin literature, Philosophy and religion, Consolation, Translations into Franco-Venetian, Ancient Philosophy, Latin American literature, Bibliothèque nationale de France, Theology, open_syllabus_project, History, History and criticism",1483,https://covers.openlibrary.org/b/id/8237802-L.jpg,Boethius,"incunabula, god, miniature books"
/works/OL158224W,The guide of the perplexed of Maimonides,Moses Maimonides,"Jewish Philosophy, Jews, Judaism, Medieval Philosophy, Philosophy, Jewish, Philosophy, Medieval, Religion, Works to 1900, Ancient Philosophy, Arab Philosophy, Early works to 1800, Filosofía judía, Filosofía medieval, Introductions, Jewish ethics, Judaísmo, Mishnah, Obras anteriores a 1800, Obras anteriores a 1900, Philosophy, Jewish. 0",1473,https://covers.openlibrary.org/b/id/2292521-L.jpg,Moses Maimonides,"jewish philosophy, jews, judaism"
/works/OL51792W,Νόμοι,Πλάτων,"Utopias, Political science, Political science & theory, Natural law, Early works to 1800, Philosophy, The State, State, the, Children's fiction, Criticism and interpretation, Political and social views, Utopias--early works to 1800, Jc71 .p2633 2004, 321.07, Law, Jurisprudence, Politics, Politische Philosophie, Natural law (Philosophy)",1562,https://covers.openlibrary.org/b/id/14373566-L.jpg,Πλάτων,"utopias, political science, political science & theory"
/works/OL1064699W,Sartor resartus,Thomas Carlyle,"Fiction, Philosophers, Conduct of life, Clothing and dress, Heroes, Philosophy, Criticism and interpretation, Critique et interprétation, Social life and customs, Description and travel, Fiction, general, Germany, fiction, Fiction, humorous, general, Child welfare, Congresses, Children, Health and hygiene, English literature",1800,https://covers.openlibrary.org/b/id/8246199-L.jpg,Thomas Carlyle,"fiction, philosophers, conduct of life"
/works/OL810614W,Areopagitica,"John Milton, John Milton","Freedom of the press, Early works to 1800, Liberty of the press, Education, Miniature books, Nonfiction, Philosophy, Politics, Specimens, les, des, qui, liberty, dans, tbe, milton, pas, est, bis, toutes les",1644,https://covers.openlibrary.org/b/id/12707922-L.jpg,John Milton,"freedom of the press, early works to 1800, liberty of the press"
/works/OL93569W,A treatise of human nature,David Hume,"Philosophy, English Philosophy, Natural theology, Early works to 1900, Emotions, Early works to 1800, Nonfiction, Theory of Knowledge, Ethics, Emotions (Philosophy), open_syllabus_project, Philosophische Anthropologie, Filosofische antropologie, Connaissance, Théorie de la, Knowledge, Knowledge, theory of, Hume, david, 1711-1776, Reason, Mind and body, British Philosophy",1739,https://covers.openlibrary.org/b/id/8242787-L.jpg,David Hume,"philosophy, english philosophy, natural theology"
/works/OL880131W,Two Treatises on Government,"John Locke, Ian Shapiro, Lee Ward, Trains of Trains of Thought Publishing","Early works to 1800, Political science, Liberty, open_syllabus_project, Toleration, Early works to 1700, Politics, Essays, Authority, Nonfiction, Political science, early works to 1800, Locke, john, 1632-1704, Filmer, robert, 1588?-1653, Philosophers, History & Theory, PHILOSOPHY, Political, History & Surveys, Modern, Two treatises of government (Locke, John)",1689,https://covers.openlibrary.org/b/id/8210287-L.jpg,John Locke,"early works to 1800, political science, liberty"
/works/OL51802W,Παρμενίδης,Πλάτων,"Early works to 1800, Ontology, Dialectic, Reasoning, Pleasure, Manuscripts, The Great Conversation, Filozofia, Plato, Philosophy, Beauty, Equality, Education, Infinite Divisability, Greek Philosophy, greek, ideas, Parmenides, Philosophy, ancient, Ontologie",1728,https://covers.openlibrary.org/b/id/14412221-L.jpg,Πλάτων,"early works to 1800, ontology, dialectic"
/works/OL1073964W,The Story of Philosophy,Will Durant,"Philosophy, Philosophers, History, Philosophie, Philosophes, Philosophy, dictionaries, Philosophy, history",1926,https://covers.openlibrary.org/b/id/5444146-L.jpg,Will Durant,"philosophy, philosophers, history"
/works/OL77609W,Sein und Zeit,"Martin Heidegger, John Macquarrie, Edward S. Robinson, Friedrich-Wilhelm von Herrmann","Espace et temps, Ontologie, Existentialism, Space and time, Dictionaries, indexes, Dasein, Ontology, Zeit, Fundamentalontologie, Metaphysics, Sein, Ontologia, Tijd, Existência, Zijn (filosofie), Espaço (filosofia), Tempo (filosofia), Ontologies (vocabularies), Ontology (metaphysics), PHILOSOPHY",1927,https://covers.openlibrary.org/b/id/2208564-L.jpg,Martin Heidegger,"espace et temps, ontologie, existentialism"
/works/OL60358W,Common Sense,Thomas Paine,"Political science, Politics and government, Monarchy, Early works to 1800, Society of Friends, Philadelphia Yearly Meeting of the Religious Society of Friends. Meeting for Sufferings, Philadelphia Yearly Meeting of the Religious Society of Friends, Society of Friends. Philadelphia Yearly Meeting, History, Society of Friends. Philadelphia Yearly Meeting. Meeting for Sufferings, Radicalism, Philosophy, Causes, Nonfiction, Politics, Classic Literature, Fiction, Quakers, open_syllabus_project, Political science, early works to 1800",1776,https://covers.openlibrary.org/b/id/5921030-L.jpg,Thomas Paine,"political science, politics and government, monarchy"
/works/OL1336796W,Poems,Matthew Arnold,"Philosophy, Education, Poetry (poetic works by one author), English poetry, Modern Poetry, Arnold, matthew, 1822-1888, Literature, history and criticism, Poetry, Food Legislation",1853,https://covers.openlibrary.org/b/id/8244561-L.jpg,Matthew Arnold,"philosophy, education, poetry (poetic works by one author)"
/works/OL26823929W,Dieu et l’État,Mikhail Aleksandrovich Bakunin,"Anarchism, Atheism, Christianity, Controversial literature, Anarchism and anarchists, Religion, Church and state, Philosophy, Anarchists, London, England, United Kingdom, Christianity, controversial literature, Athéisme, Philosophie, Église et État, Religion and state",1882,https://covers.openlibrary.org/b/id/6890362-L.jpg,Mikhail Aleksandrovich Bakunin,"anarchism, atheism, christianity"
/works/OL15335450W,Lun yu,Confucius,"Chinese Philosophy, 儒家, Translations into English, Chinese classics, Philosophy, 哲學, Lun yü, great_books_of_the_western_world, Early works to 1800, 中國, 孔子, Confucian Philosophy, 中国, Ethics, Confucianism, Chinese Ethics, Long Now Manual for Civilization, Lun yu, Han, ying, Dui zhao du wu",1750,https://covers.openlibrary.org/b/id/727362-L.jpg,Confucius,"chinese philosophy, 儒家, translations into english"
/works/OL39564W,Three guineas,"Virginia Woolf, Mark Hussey, Marta Pessarrodona Artigues, Andrés Bosch","War, Peace, Women, Social conditions, War00, War. 0, Feminist theory, Women's rights, History, Prevention, Large type books, NOVELAS INGLESAS, Women, great britain, Women, social conditions, Donna, Emancipazione, Gran Bretagna, Literature, history and criticism, Philosophy, War--prevention",1938,https://covers.openlibrary.org/b/id/4529176-L.jpg,Virginia Woolf,"war, peace, women"
/works/OL54183W,History of European morals,William Edward Hartpole Lecky,"Ethics, History, Moral conditions, Philosophy, Ancient Ethics, Conduct of life, Europe, Ethics, history, Europe, social conditions, Moral conditions. [from old catalog], History. [from old catalog], Moraal",1869,https://covers.openlibrary.org/b/id/1761667-L.jpg,William Edward Hartpole Lecky,"ethics, history, moral conditions"
/works/OL1184991W,The Art of Loving,Erich Fromm,"Love, Liefde, Amour, Amor, Liebe, Emotions, * psychologie, Morale pratique, Dieu, psychology, philosophy, Ethics, Vision, Vision disorders, Ophthalmology, Filozofia, Mi¿os c, Etyka spo¿eczna",1956,https://covers.openlibrary.org/b/id/4741809-L.jpg,Erich Fromm,"love, liefde, amour"
/works/OL88640W,The Stones of Venice,John Ruskin,"Venice, Byzantine Architecture, Art, Description, Philosophy, Gothic Architecture, Description and travel, Architecture, Architecture and society, Details, Art, history, Architecture, history, Architecture, italy, Art, italian, Architecture, renaissance, Venice (italy), description and travel, Buildings, structures, Buildings",1851,https://covers.openlibrary.org/b/id/8239410-L.jpg,John Ruskin,"venice, byzantine architecture, art"
/works/OL653987W,Leviathan,Thomas Hobbes,"Political science, The State, Early works to 1800, Sciences politiques, État, Ouvrages avant 1800, Nonfiction, Politics, Philosophy, Politieke filosofie, Science politique, open_syllabus_project, Political science -- Early works to 1800., State, The., State, the, Political science, early works to 1800, Government, General, National, Reference",1651,https://covers.openlibrary.org/b/id/6525465-L.jpg,Thomas Hobbes,"political science, the state, early works to 1800"
/works/OL1161171W,La nausée,Jean-Paul Sartre,"Existentialism, Fiction, Litterature francaise, Ecrivains, Romans, nouvelles, Psychanalyse, French novellas, Psychoanalysis, Self-hate (Psychology), Translations into English, Diary fiction, Philosophy, Philosophical literature, Autonomy (Psychology), Authors, French fiction, Existentialism in fiction, Continental european fiction (fictional works by one author), Congresses, La nausée (Sartre)",1938,https://covers.openlibrary.org/b/id/9393973-L.jpg,Jean-Paul Sartre,"existentialism, fiction, litterature francaise"
/works/OL1410381W,Tractatus logico-philosophicus,Ludwig Wittgenstein,"Analysis (Philosophy), Language, Language and languages, Language and logic, Languages, Logic, Philosophy, Semantics (Philosophy), Symbolic and mathematical Logic, Logic, symbolic and mathematical, Language and languages, philosophy, Philosophy, german, Logique symbolique et mathématique, Langage et langues, Philosophie, History & Surveys, Modern, Logica, Taalfilosofie, Wittgenstein, ludwig, 1889-1951",1921,https://covers.openlibrary.org/b/id/5415771-L.jpg,Ludwig Wittgenstein,"analysis (philosophy), language, language and languages"
/works/OL929829W,Nathan der Weise,Gotthold Ephraim Lessing,"Crusades, Drama, Enlightenment, German drama, German language, German literature, History, Readers, 18th Century Literature, early modern, 19th Century Literature, German Jewish history, German Jewish literature, Lessing, Auferklärung, Philosophy, German philosophy, Jewish religion and philosophy in Germany, Nathan der Weise (Lessing, Gotthold Ephraim), Translations into English",1779,https://covers.openlibrary.org/b/id/8240412-L.jpg,Gotthold Ephraim Lessing,"crusades, drama, enlightenment"
/works/OL5949084W,Physico-theology,William Derham,"Attributes, Early works to 1800, Early works to 1900, God, Natural history, Natural theology, Philosophy, Pre-Linnean works, Religion, Religion and science, English Sermons, Church of England, Sermons, Theology, doctrinal, Claremont (Calif.). Southern California School of Theology. Library. Moneta restoration, Claremont (Calif.).",1713,https://covers.openlibrary.org/b/id/5986754-L.jpg,William Derham,"attributes, early works to 1800, early works to 1900"
/works/OL1068100W,Utilitarianism,John Stuart Mill,"Utilitarianism, Liberty, Representative government and representation, Jurisprudence, Nonfiction, Philosophy, Politics, Essays, Ethical Theory, Freedom, 86.04 philosophy of law, Principle-Based Ethics, Utilitarisme, 08.38 ethics, Political science, philosophy, Ethics, great britain, Political science, Gouvernement représentatif, Liberté, Morale sociale",1863,https://covers.openlibrary.org/b/id/675806-L.jpg,John Stuart Mill,"utilitarianism, liberty, representative government and representation"
/works/OL1112987W,Language,Edward Sapir,"Psycholinguistics, Philosophy, Language and languages, Linguistics, Langage, Language, Taal, Linguistique, Taalwetenschap, Sprache, Sprachtheorie, Langage et langues, Élocution",1921,https://covers.openlibrary.org/b/id/314269-L.jpg,Edward Sapir,"psycholinguistics, philosophy, language and languages"
/works/OL2983646W,Anarchism and Other Essays,Emma Goldman,"Anarchism, Feminism, Anarchism and anarchists, Essays, Nonfiction, Politics, Social and moral questions, Women, Social justice, Women, social conditions, Social conditions, Philosophy",1910,https://covers.openlibrary.org/b/id/1861511-L.jpg,Emma Goldman,"anarchism, feminism, anarchism and anarchists"
/works/OL767941W,Le Deuxième Sexe,Simone de Beauvoir,"Women, Sex, Feminism, Sexual Behavior, Non-Fiction, Gender, Gender Studies, Theory, Philosophy, Sociology, Classics, Cultural, France, Sexuality, Economics, Biology, Deuxième sexe (Beauvoir, Simone de), SOCIAL SCIENCE / Feminism & Feminist Theory, PHILOSOPHY / Movements / Existentialism, New York Times reviewed",1949,https://covers.openlibrary.org/b/id/78169-L.jpg,Simone de Beauvoir,"women, sex, feminism"
/works/OL10413840W,Sobranie sochinenii v dvadtsati dvukh tomakh,Лев Толстой,"Russian literature, History and criticism, Christianity, Civil disobedience, Death, Nonviolence, Immortality, Spiritual life, Religious aspects of Death, Diaries, Idealism, Russian Fables, Religion, Russian language, Readers, Philosophy, Fairy tales, Russian Novelists, Christianity., Christian life",1882,https://covers.openlibrary.org/b/id/5757850-L.jpg,Лев Толстой,"russian literature, history and criticism, christianity"
/works/OL151632W,Physics,Aristotle,"Physics textbooks, Outlines, syllabi, Science, Ancient, Textbooks, Philosophy of nature, Philosophy, Criticism and interpretation, Science textbooks, Filosofia antiga, Early works to 1800, Ancient Science, Obres anteriors a 1800, Commentaries, Physics, Fi sica, Physics, early works to 1800, Biology, Aristotle, Physics--early works to 1800, Physicsphilosophy",1472,https://covers.openlibrary.org/b/id/7145464-L.jpg,Aristotle,"physics textbooks, outlines, syllabi"
/works/OL997527W,Religio medici,Thomas Browne,"Christian ethics, Christian life, Christianity, Early works to 1800, English prose literature, Philosophy, Physicians, Religion, Religious life, Translations into French, Urn burial, Antiquities, Religion (discipline), Religio medici (Browne, Thomas, Sir), Ethics, Mortuary Practice, Religion and Medicine, Medicine, Religious aspects, History of Medicine, 17th Cent",1642,https://covers.openlibrary.org/b/id/8229275-L.jpg,Thomas Browne,"christian ethics, christian life, christianity"
